date,cpi_headline,cpi_headline_mom,cpi_headline_yoy,cpi_core,cpi_core_mom,cpi_core_yoy,ppi_headline,ppi_headline_mom,ppi_headline_yoy,ppi_core,ppi_core_mom,ppi_core_yoy,ppi_core_ex_food_energy_trade,ppi_core_ex_food_energy_trade_mom,ppi_core_ex_food_energy_trade_yoy,pce,pce_mom,pce_yoy,core_pce,core_pce_mom,core_pce_yoy
1962-01-01,,,,,,,,,,,,,,,,15.776,0.19052457767052555,0.7085860197893368,16.235,0.11716822890970313,1.2662175648702645
1962-02-01,,,,,,,,,,,,,,,,15.818,0.2662271805273786,0.8865361311308106,16.262,0.16630736064060514,1.3334995014955275
1962-03-01,,,,,,,,,,,,,,,,15.839,0.13276014666836478,1.0784939374601121,16.3,0.23367359488377648,1.5386532112377838
1962-04-01,,,,,,,,,,,,,,,,15.857,0.11364353810214833,1.2515165059702404,16.303,0.018404907975466678,1.4183514774494643
1962-05-01,,,,,,,,,,,,,,,,15.867,0.0630636312038968,1.2571793235481854,16.326,0.1410783291418749,1.4289264413518854
1962-06-01,,,,,,,,,,,,,,,,15.877,0.06302388605281539,1.2757542897237961,16.356,0.18375597206909955,1.464019851116638
1962-07-01,,,,,,,,,,,,,,,,15.868,-0.056685771871267665,0.9992998536057618,16.37,0.0855955001222819,1.3936203158872784
1962-08-01,,,,,,,,,,,,,,,,15.891,0.14494580287369718,1.0620707199185953,16.372,0.0122174709834999,1.2993441405766637
1962-09-01,,,,,,,,,,,,,,,,15.969,0.49084387389086714,1.4420022868758542,16.404,0.1954556559980558,1.2967765839199785
1962-10-01,,,,,,,,,,,,,,,,15.953,-0.1001941261193573,1.3468013468013407,16.403,-0.006096074128270068,1.2593369961108491
1962-11-01,,,,,,,,,,,,,,,,15.964,0.06895254811007945,1.4102401219667104,16.415,0.07315734926538475,1.3146525120355301
1962-12-01,,,,,,,,,,,,,,,,15.958,-0.03758456527186427,1.3463736822050043,16.42,0.03045994517212325,1.2580167735569914
1963-01-01,,,,,,,,,,,,,,,,15.997,0.2443915277603681,1.400862068965525,16.451,0.18879415347137218,1.33045888512473
1963-02-01,,,,,,,,,,,,,,,,16.014,0.10626992561104665,1.2390947022379528,16.47,0.11549449881465002,1.2790554667322596
1963-03-01,,,,,,,,,,,,,,,,16.001,-0.08117896840263983,1.0227918429193794,16.48,0.06071645415908211,1.104294478527601
1963-04-01,,,,,,,,,,,,,,,,16.0,-0.006249609399422429,0.9018099262155577,16.5,0.12135922330096527,1.208366558302143
1963-05-01,,,,,,,,,,,,,,,,16.026,0.16249999999999876,1.0020797882397403,16.53,0.1818181818181941,1.2495406100698325
